Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,TSLA,TSLA,TSLA,TSLA,TSLA,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,MSFT,MSFT,MSFT,MSFT,MSFT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,26.80433305157072,27.17199971446707,26.69074449787722,26.999624252319336,45966000,13.352666854858398,13.566666603088379,13.222000122070312,13.419333457946777,51579000,25.00857336059708,25.33147945202473,24.837097779007493,25.160005569458008,185859200,15.404000282287598,15.846500396728516,15.38599967956543,15.619500160217285,89928000,40.667695167858874,40.693454905952855,40.186825977633326,40.51313018798828,26211600
2015-01-26,26.977206037830662,26.977206037830662,26.50740869744148,26.73906898498535,30932000,13.45533275604248,13.907999992370605,13.403332710266113,13.770000457763672,48517500,25.329255590502346,25.467326702951276,25.119924051075834,25.186731338500977,222460000,15.590999603271484,15.649999618530273,15.37600040435791,15.482999801635742,63394000,40.358567679718625,40.47019867771787,39.705962494695854,40.36715316772461,42525500
2015-01-27,26.474028099425308,26.542779112719522,25.948931212727185,25.96537208557129,39148000,13.628000259399414,13.868666648864746,13.553333282470703,13.732000350952148,41715000,25.035292366231822,25.048655179336656,24.28035883818058,24.304855346679688,382274800,15.3149995803833,15.51200008392334,15.131500244140625,15.337499618530273,58406000,36.88084612206556,37.0955192621525,36.15954424034738,36.6318244934082,169164000
2015-01-28,26.15518530980876,26.189560817845333,25.524970196417335,25.528955459594727,35822000,13.740667343139648,13.758000373840332,13.227999687194824,13.291333198547363,47244000,26.19553532123924,26.304656774129587,25.678884506225586,25.678884506225586,585908400,15.490500450134277,15.575499534606934,15.1899995803833,15.195500373840332,61276000,36.700540848204604,36.74347484376044,35.34380431419376,35.369564056396484,84507100
2015-01-29,25.552370543423184,25.66645701426319,25.083071129633115,25.568811416625977,79018000,13.404666900634766,13.732000350952148,13.100000381469727,13.680000305175781,53221500,25.90380177927654,26.54293505342104,25.73455362985777,26.47835350036621,337745600,15.236499786376953,15.640000343322754,14.966500282287598,15.58899974822998,173132000,35.14630928032938,36.16815290274911,35.02609276894521,36.07369613647461,63585300
2015-01-30,25.856268774967877,27.056916211774745,25.815416503004318,26.780418395996094,121108000,13.597332954406738,13.83133316040039,13.533332824707031,13.573332786560059,45105000,26.36700270155657,26.723313204478448,26.021825893056388,26.090862274169922,334982000,17.31599998474121,17.975000381469727,17.03700065612793,17.726499557495117,477122000,35.67868744409075,35.70445045716619,34.64825536371182,34.691192626953125,78004900
2015-02-02,26.61950162344049,26.728109071779542,25.99177801467314,26.513885498046875,75378000,13.597999572753906,14.130000114440918,13.553333282470703,14.062666893005371,62238000,26.289070523396077,26.53848712534815,25.85036235157558,26.418231964111328,250956400,17.502500534057617,18.25,17.500499725341797,18.223499298095703,204638000,34.854356519128764,35.524136155391346,34.545226448344636,35.44685363769531,50352500
2015-02-03,26.40129308108921,26.775436508559107,26.24535849294814,26.568687438964844,47062000,14.214667320251465,14.691332817077637,14.084667205810547,14.557332992553711,72393000,26.38928113003517,26.520669984265435,26.191083289537342,26.422685623168945,207662800,18.01449966430664,18.391000747680664,18.010499954223633,18.177499771118164,124252000,35.747393115760154,36.005000379427635,35.24934956710282,35.72163009643555,52082400
2015-02-04,26.560715515140213,26.740563586384038,26.156679755282592,26.20998764038086,33896000,14.552666664123535,14.76533317565918,14.453332901000977,14.569999694824219,49581000,26.389280228253927,26.836896343295066,26.34696775846218,26.625335693359375,280598800,17.91900062561035,18.375,17.911500930786133,18.237499237060547,83398000,36.013583291372804,36.24543079477707,35.51554305401293,35.92771530151367,41614800
2015-02-05,26.3011549140139,26.43865694158761,26.187068444845426,26.39581298828125,33176000,14.658666610717773,15.031999588012695,14.642666816711426,14.732666969299316,52843500,26.833251302368193,26.880203169440325,26.661100710772804,26.815366744995117,168984800,18.299999237060547,18.940000534057617,18.295000076293945,18.694499969482422,144952000,36.254020012780906,36.61466950548646,35.94489000437392,36.45151901245117,36548200
2015-02-06,26.454602703977706,26.913438231000676,26.33702887960002,26.597583770751953,42938000,14.800000190734863,14.893333435058594,14.433333396911621,14.490667343139648,48658500,26.833259287893966,26.884681883180647,26.482249372284485,26.58956527709961,174826400,18.743499755859375,18.79949951171875,18.550500869750977,18.714000701904297,77848000,36.64901515178451,36.743471899831704,36.19390893917929,36.41716766357422,34616600
2015-02-09,26.4570912600954,26.597582719436044,26.282226192028425,26.3684139251709,30314000,14.358667373657227,14.528667449951172,14.13266658782959,14.498666763305664,52086000,26.504601729070643,26.79300963629944,26.477772332843948,26.76618194580078,155559200,18.549999237060547,18.720500946044922,18.360000610351562,18.527999877929688,54492000,36.27119481473722,36.700541327207034,36.24543179654436,36.374237060546875,31381100
2015-02-10,26.51139343207774,26.952294279989403,26.362931454819364,26.910446166992188,47430000,14.50333309173584,14.699999809265137,14.333333015441895,14.419333457946777,80857500,26.866800541391996,27.309476384552394,26.864566036725588,27.280410766601562,248034000,18.559499740600586,18.71500015258789,18.425500869750977,18.649999618530273,45744000,36.70054587024472,36.726305615972365,36.21967653751791,36.580326080322266,29670700
2015-02-11,26.889025102841348,26.999624233933478,26.703198189682567,26.802837371826172,38306000,14.147333145141602,14.315999984741211,13.8186674118042,14.186667442321777,146536500,27.448088694448884,27.928771550106983,27.387724664077226,27.919828414916992,294247200,18.561500549316406,18.854999542236328,18.55500030517578,18.756999969482422,55730000,36.623269851350926,36.623269851350926,36.2454427101937,36.391422271728516,38262500
2015-02-12,26.88553858233521,27.317971011670473,26.753019549292606,27.201892852783203,48590000,12.904666900634766,13.53933334350586,12.885333061218262,13.525333404541016,234744000,28.1836397519824,28.50111502281552,28.07408935106872,28.273069381713867,297898000,18.7549991607666,18.925500869750977,18.657499313354492,18.85849952697754,55822000,36.6318299967605,37.001068115234375,36.50302478309653,37.001068115234375,33268800
2015-02-13,27.276620110670343,27.527212778473398,27.231284653170725,27.45846176147461,47382000,13.526666641235352,13.732666969299316,13.394000053405762,13.584667205810547,92865000,28.456397996121098,28.456397996121098,28.091974276599576,28.411684036254883,217088800,18.920499801635742,19.149999618530273,18.850500106811523,19.09149932861328,69502000,37.250106334827294,37.67086410522461,37.05260732158818,37.67086410522461,40264900
2015-02-17,27.45846307510851,27.55012983518608,27.064889330208565,27.15207290649414,39174000,13.713333129882812,13.713333129882812,13.433333396911621,13.623332977294922,59694000,28.50334899575121,28.814117337065813,28.375912330120336,28.579364776611328,252609600,18.88599967956543,18.999500274658203,18.633499145507812,18.771499633789062,73464000,38.025429126307436,38.05137218803954,37.35087983058682,37.68815612792969,33695700
2015-02-18,27.0927852925211,27.27861219636436,26.880057388228856,27.034496307373047,31164000,13.611332893371582,13.744667053222656,13.506667137145996,13.630666732788086,40704000,28.53464752042288,28.791757047141328,28.494404275321486,28.778343200683594,179566800,18.68899917602539,18.836999893188477,18.642499923706055,18.668500900268555,53012000,37.73140655950742,37.79194258700672,37.52385210881975,37.64492416381836,27111700
2015-02-19,27.02553147878711,27.244238240274715,26.939841667534907,27.223812103271484,30834000,13.666666984558105,14.162667274475098,13.583333015441895,14.11400032043457,77311500,28.724682539248686,28.847648476225093,28.691147925280646,28.717975616455078,149449600,18.67449951171875,19.0939998626709,18.671499252319336,18.950000762939453,59076000,37.34223198458946,37.64491202448088,37.229806555930494,37.61896896362305,27603400
2015-02-20,27.280106953478647,27.280106953478647,26.807820011218396,26.992151260375977,38234000,14.052000045776367,14.506667137145996,13.987333297729492,14.473999977111816,89731500,28.755986560261935,28.95273208618164,28.628551598396026,28.95273208618164,195793600,18.930999755859375,19.184999465942383,18.79199981689453,19.183000564575195,65160000,37.62761830524703,37.94759814108608,37.43736368008801,37.930301666259766,29721100
2015-02-23,26.852657803783366,26.867603015883287,26.50392161793047,26.653379440307617,32906000,14.37733268737793,14.546667098999023,13.755332946777344,13.822667121887207,127497000,29.068997365147702,29.735244750976562,28.988510851919848,29.735244750976562,283896400,19.172000885009766,19.226999282836914,18.899999618530273,19.006999969482422,43540000,37.791921364551875,38.21567331908459,37.748681840472,38.18108367919922,32518800
2015-02-24,26.481501156641777,26.872583366116007,26.45410033492084,26.835220336914062,28406000,13.81933307647705,13.81933307647705,13.446666717529297,13.607333183288574,99054000,29.721827339352725,29.869386497832515,29.326101745777628,29.54967498779297,276912400,18.9325008392334,19.02400016784668,18.808000564575195,18.929500579833984,38416000,38.18110849717866,38.3108271537363,37.98220061898415,38.12921905517578,25271700
2015-02-25,26.82475808480435,27.379247478861704,26.80333420765894,27.26765251159668,40836000,13.662667274475098,13.809332847595215,13.505332946777344,13.583999633789062,58642500,29.413289811557256,29.42223465002308,28.650904376520867,28.793991088867188,298846800,18.863500595092773,19.392499923706055,18.82699966430664,19.26849937438965,63490000,38.00813166198999,38.129203678872486,37.87840975877873,38.042724609375,29759800
2015-02-26,27.18844031614615,27.90534107972574,27.15605648948727,27.863492965698242,54032000,13.600000381469727,14.072667121887207,13.481332778930664,13.812666893005371,97093500,28.793991335213864,29.25902400718207,28.306603389802476,29.158416748046875,365150000,19.203500747680664,19.4685001373291,19.163999557495117,19.239999771118164,53742000,38.04273545866967,38.25028660424053,37.956253065543486,38.103271484375,28957300
2015-02-27,27.80669821466905,28.368164221724015,27.75090072834495,28.029890060424805,68328000,13.793333053588867,13.903332710266113,13.520000457763672,13.555999755859375,58231500,29.064519931985192,29.191958310724683,28.671032274876598,28.720218658447266,248059200,19.200000762939453,19.29949951171875,18.989500045776367,19.007999420166016,50646000,38.163793430617915,38.224329433990185,37.757334580291435,37.92164611816406,33807700
2015-03-02,28.247599390268707,28.69547491713635,28.05579364137453,28.64715003967285,50406000,13.513333320617676,13.555999755859375,13.055333137512207,13.155332565307617,118831500,28.896841262726593,29.127121426952076,28.684447367071435,28.861068725585938,192386800,19.042499542236328,19.295000076293945,18.974000930786133,19.283000946044922,42784000,37.76598617051898,38.21568461155376,37.66221062226948,37.94759750366211,31924000
2015-03-03,28.71340949986156,28.93759717328608,28.421966474639298,28.834970474243164,50526000,13.120667457580566,13.349332809448242,13.021332740783691,13.303999900817871,66484500,28.8320045697844,28.957205029832974,28.63749354442774,28.921432495117188,151265200,19.197500228881836,19.30500030517578,19.079999923706055,19.230499267578125,38930000,37.670865946381525,37.90436343786952,37.26440698353588,37.42871856689453,31748600
2015-03-04,28.744298505858964,28.976456712108043,28.522602327994214,28.812053680419922,37964000,13.283332824707031,13.501333236694336,13.147333145141602,13.496000289916992,63330000,28.863303920067874,28.966145690330134,28.68891708226962,28.738100051879883,126665200,19.285499572753906,19.395000457763672,19.109500885009766,19.13599967956543,45182000,37.19522151289645,37.36818298628849,37.08279935931249,37.23846435546875,25748700
2015-03-05,28.876322518443207,29.054674927525504,28.8070735804682,28.966495513916016,35918000,13.523332595825195,13.746000289916992,13.34333324432373,13.375332832336426,73155000,28.747051630065904,28.78505867680797,28.11657507329623,28.261898040771484,226068400,19.280500411987305,19.42099952697754,19.194499969482422,19.39150047302246,53870000,37.24710718329908,37.39412557547402,37.030906188132974,37.281700134277344,23193500
2015-03-06,28.994892820812257,29.03375151410458,28.49968821525281,28.541536331176758,37592000,13.280667304992676,13.383333206176758,12.8100004196167,12.925333023071289,100686000,28.706793937132787,28.923660187017042,28.22834919095704,28.304363250732422,291368400,19.275999069213867,19.350000381469727,18.944000244140625,19.004499435424805,52540000,37.18656102705049,37.28168996681447,36.451479163543425,36.633087158203125,36248800
2015-03-09,28.442892267119777,28.66857371527841,28.349729849370163,28.601318359375,23478000,12.959333419799805,12.965999603271484,12.550000190734863,12.725333213806152,101050500,28.608434146214552,28.96838893701783,27.960071351039325,28.42510414123535,354114000,18.920000076293945,18.96649932861328,18.763999938964844,18.92799949645996,46228000,36.48607991987211,37.29899779895237,36.48607991987211,37.05685043334961,32108000
2015-03-10,28.321332664775984,28.385102577060128,27.889896092670202,27.89139175415039,40080000,12.564000129699707,12.899999618530273,12.506667137145996,12.687999725341797,83695500,28.261888488309893,28.442982231001093,27.678362311051448,27.837099075317383,275426400,18.872499465942383,18.888500213623047,18.458999633789062,18.475500106811523,62420000,36.62445050486105,36.93578049330479,36.347713470458984,36.347713470458984,39159700
2015-03-11,27.888900454854564,28.107109294425825,27.670193694939393,27.68414306640625,40524000,12.743332862854004,13.078666687011719,12.734000205993652,12.916000366210938,74623500,27.890759101676228,27.895229815540816,27.300525939309438,27.32958984375,275756000,18.530500411987305,18.667499542236328,18.312999725341797,18.318500518798828,49902000,36.58986079895197,36.64174693097672,36.18340183694113,36.304473876953125,32215300
2015-03-12,27.82314052919848,27.99053299683877,27.676174199639455,27.957155227661133,35602000,12.916666984558105,12.963333129882812,12.649999618530273,12.73799991607666,62239500,27.345241919028467,27.924297486605656,27.19321205048778,27.823688507080078,193450800,18.44099998474121,18.774999618530273,18.375999450683594,18.711999893188477,56200000,35.74235267848992,36.01908970831561,35.33589372263599,35.47426223754883,59992500
2015-03-13,27.860504358682217,28.116078134301755,27.41711198478094,27.550128936767578,35428000,12.596667289733887,12.783332824707031,12.48799991607666,12.578666687011719,81514500,27.812515647468505,28.036088921635084,27.405612356714474,27.631420135498047,207309200,18.576000213623047,18.699499130249023,18.333999633789062,18.52899932861328,52234000,35.19752413036734,35.863423618929744,35.11969163692588,35.78559112548828,58007700
2015-03-16,27.74592012014751,28.085688048561384,27.466432862726016,27.98056983947754,36856000,12.800000190734863,13.060667037963867,12.653332710266113,13.046667098999023,84432000,27.696245434925036,27.935468673706055,27.470437747086372,27.935468673706055,143497200,18.518999099731445,18.69700050354004,18.336000442504883,18.667499542236328,47082000,35.86342117397407,36.01043626324893,35.699106310707705,35.941253662109375,35273500
2015-03-17,27.813670377717834,27.930746264493628,27.620372774967155,27.779794692993164,28892000,13.028667449951172,13.247332572937012,12.929332733154297,12.982000350952148,73411500,28.147867158486445,28.465340703683747,28.091973856625163,28.402740478515625,204092400,18.555500030517578,18.725000381469727,18.48200035095215,18.59600067138672,40740000,35.776948997182515,36.17476143825256,35.586694315592034,36.06233596801758,31673400
2015-03-18,27.785774610177377,28.2231900411765,27.5750383715239,28.205753326416016,35324000,12.997332572937012,13.392000198364258,12.87399959564209,13.380666732788086,72313500,28.393801139272227,28.87672015062682,28.252950613824687,28.722454071044922,261083600,18.49850082397461,18.79949951171875,18.334999084472656,18.756999969482422,53082000,35.82882946152034,37.039556363453706,35.74235038236742,36.75416946411133,44194800
2015-03-19,28.124049222487198,28.24560830738002,28.00448371950974,28.081703186035156,24660000,13.466667175292969,13.63933277130127,12.968667030334473,13.043333053588867,127128000,28.78504738153196,28.896833973304897,28.483223924890627,28.50558090209961,183238000,18.693500518798828,18.855499267578125,18.609500885009766,18.66200065612793,38314000,36.54662443120681,36.83201140376191,36.5120347700513,36.57257080078125,33879100
2015-03-20,28.23315305675095,28.252581452183758,28.12205600694061,28.145469665527344,44320000,13.16333293914795,13.265999794006348,13.041333198547363,13.20533275604248,64042500,28.673263899935556,28.706798516522504,27.98242350659308,28.14786720275879,274780400,18.81450080871582,18.9685001373291,18.79599952697754,18.92449951171875,75272000,36.80605340396376,37.16926944101655,36.74551739778829,37.08279037475586,71904500
2015-03-23,28.197781274364225,28.37912501074445,28.051312868428173,28.16639518737793,30234000,13.233332633972168,13.366666793823242,13.164667129516602,13.308667182922363,39474000,28.420625538306457,28.583833017607027,28.286480254949982,28.440746307373047,150838800,18.903499603271484,19.088499069213867,18.746999740600586,18.75550079345703,44786000,37.082798643650015,37.298999656476155,36.99631625914017,37.06550216674805,26246100
2015-03-24,28.324322082828658,28.988912704860034,28.301902364303913,28.77269744873047,79156000,13.438667297363281,13.586000442504883,13.316666603088379,13.447999954223633,54748500,28.44522124311953,28.626313297924657,28.29542589088266,28.324491500854492,131369200,18.699499130249023,18.761999130249023,18.613500595092773,18.704500198364258,44564000,36.996307375665545,37.33358034685455,36.970364316024806,37.1000862121582,25513300
2015-03-25,28.774191225121243,28.898739726776128,28.247600555419922,28.247600555419922,53070000,13.218000411987305,13.239333152770996,12.846667289733887,12.953332901000977,85956000,28.290953353414263,28.353553577428713,27.584461212158203,27.584461212158203,206620800,18.758499145507812,19.024999618530273,18.51449966430664,18.54800033569336,68590000,37.11739152262241,37.126041411307575,35.837481811390525,35.85477828979492,43469900
2015-03-26,28.13052628889912,28.257068379703597,27.814671832946374,28.08020782470703,49842000,12.928000450134277,12.986000061035156,12.646666526794434,12.694000244140625,61920000,27.44584602350567,27.919820107445016,27.41007349338973,27.7767333984375,190291600,18.47949981689453,18.56999969482422,18.282499313354492,18.36750030517578,58600000,35.64721876482507,35.98449176698994,35.3877749487304,35.63856887817383,37495600
2015-03-27,27.990031699963605,28.101628565387724,27.745917714102873,27.776805877685547,34552000,12.604666709899902,12.619333267211914,12.09333324432373,12.333333015441895,129073500,27.850511663117892,27.879575563185004,27.47938106198508,27.555395126342773,158184800,18.355499267578125,18.65850067138672,18.328500747680664,18.527999877929688,52196000,35.56073361359137,35.828823996417256,35.30994300271574,35.43101501464844,34401400
2015-03-30,27.911320242754304,28.006474341079354,27.738944780366822,27.955657958984375,24788000,12.390000343322754,12.816666603088379,12.119999885559082,12.704667091369629,151342500,27.734258952655647,28.25965568474945,27.72307960923156,28.252948760986328,188398800,18.5935001373291,18.805999755859375,18.577499389648438,18.72949981689453,36418000,35.54344677007546,35.9239626809136,35.379135180646315,35.4223747253418,35049700
2015-03-31,27.796236460933397,28.020922069955617,27.63332718394088,27.634822845458984,34932000,12.902000427246094,12.917332649230957,12.560667037963867,12.584667205810547,75399000,28.19035029756813,28.279779938789392,27.803569529949318,27.8192195892334,168362400,18.66200065612793,18.885000228881836,18.57550048828125,18.604999542236328,50122000,35.26669361046333,35.48289453411543,35.059142571177304,35.16291809082031,34887200
2015-04-01,27.64129901217455,27.824134601619633,27.202887752769538,27.375263214111328,38902000,12.579999923706055,12.819999694824219,12.403332710266113,12.505999565124512,56919000,27.90640737699151,27.973480020775867,27.521861191514677,27.77897071838379,162485600,18.604999542236328,18.658000946044922,18.41699981689453,18.51300048828125,49162000,35.11104580728717,35.24941433395661,34.86025512073787,35.21482467651367,36865300
2015-04-02,27.271639671748396,27.301032176581195,26.92439723540257,26.967741012573242,47760000,12.682000160217285,12.881999969482422,12.666666984558105,12.733332633972168,75156000,27.953355861035757,28.07184937961726,27.765555198920485,28.018192291259766,128880400,18.524999618530273,18.663999557495117,18.450000762939453,18.612499237060547,37506000,35.16292542359632,35.232111317095686,34.69593053937056,34.84294891357422,37487500
2015-04-06,26.84468431878697,27.178475279382813,26.688251816868096,27.099262237548828,33718000,13.199999809265137,13.850000381469727,13.166666984558105,13.539999961853027,186837000,27.828163171005773,28.50782606718666,27.796863051934753,28.47205352783203,148776000,18.5049991607666,19.010000228881836,18.468000411987305,18.851999282836914,61014000,34.88618628202741,36.13150259703021,34.74781780258265,35.93259811401367,39223700
2015-04-07,27.151076680191366,27.408642141968798,27.081329820153353,27.14459991455078,27318000,13.500666618347168,13.670666694641113,13.409333229064941,13.550000190734863,65218500,28.53688427279769,28.64419845795688,28.16575363267385,28.172460556030273,140049200,18.8075008392334,18.965499877929688,18.701499938964844,18.720500946044922,39098000,35.984499633176405,36.243940207019435,35.725059059333375,35.915313720703125,28809400
2015-04-08,27.201392948568234,27.47540118211914,27.201392948568234,27.342880249023438,28386000,13.880000114440918,14.0600004196167,13.724666595458984,13.844667434692383,94546500,28.13669050263318,28.259656460761462,27.939946675356293,28.08079719543457,149316800,18.732999801635742,19.07900047302246,18.732500076293945,19.059999465942383,52728000,35.8547681178933,36.05367261466628,35.49155207134221,35.82017517089844,24753400
2015-04-09,27.36131347684532,27.369284003131412,26.999623765069007,27.302026748657227,32366000,13.895333290100098,14.024666786193848,13.7413330078125,14.005999565124512,57003000,28.13668674115466,28.299895926876307,27.87063579435184,28.29542350769043,129936000,19.033000946044922,19.22100067138672,18.940000534057617,19.177000045776367,47846000,35.6731771646407,35.9931538300432,35.6731771646407,35.8720817565918,25723900
2015-04-10,27.37924856743447,27.393197938897213,27.150577699330523,27.32793426513672,26104000,13.989999771118164,14.109999656677246,13.933333396911621,14.0600004196167,61015500,28.159049107071894,28.440751869190336,28.004784730209327,28.41615867614746,160752000,19.215499877929688,19.356000900268555,19.06599998474121,19.13249969482422,51470000,36.001780264144145,36.278517194292306,35.81152238755563,36.079612731933594,28022000
2015-04-13,27.253705112420366,27.563580717220912,27.2163401803677,27.332916259765625,29326000,14.029333114624023,14.199999809265137,13.936667442321777,13.985333442687988,56373000,28.700088592213685,28.744805958262354,28.306601015760258,28.360258102416992,145460400,19.17650032043457,19.263999938964844,19.006999969482422,19.118000030517578,37890000,35.80288159883353,36.37365202205134,35.794231712698355,36.11420822143555,30276700
2015-04-14,27.22979181083736,27.22979181083736,26.690247585756453,26.891517639160156,47206000,13.904666900634766,13.965999603271484,13.699999809265137,13.830666542053223,45390000,28.393799540472454,28.458635980331014,28.150105544268396,28.2372989654541,102098400,19.175500869750977,19.390499114990234,19.06049919128418,19.25550079345703,51672000,36.14881502558189,36.347719596395805,35.79424543431078,36.01909637451172,24244400
2015-04-15,26.800845398141572,27.061400269721776,26.522353991612874,26.954288482666016,46962000,13.830666542053223,13.97266674041748,13.773332595825195,13.85533332824707,29286000,28.261891123123785,28.422862406229676,28.172461495357215,28.34461212158203,115881600,19.232500076293945,19.288999557495117,19.082000732421875,19.172500610351562,38664000,36.11420229175161,36.71956556218404,36.045019708854305,36.54660415649414,27343600
2015-04-16,26.820273458722053,27.163030792928357,26.807819749032532,27.07784080505371,31722000,13.846667289733887,13.944666862487793,13.752667427062988,13.779999732971191,24886500,28.232826070402965,28.416156043364218,28.1948190322139,28.208232879638672,113476000,19.184499740600586,19.372499465942383,19.177499771118164,19.302000045776367,41608000,36.27852077440397,36.61579373512023,36.166095354510304,36.46012878417969,22509700
